date,fx_kes_usd,interest_rate,fuel_price_usd,inflation_rate
01/12/2003,75.69999695,8.160544169,,
02/12/2003,75.58000183,,,
03/12/2003,76.05000305,,,
04/12/2003,76.30000305,,,
05/12/2003,75.90000153,,,
08/12/2003,75.93000031,,,
09/12/2003,75.59999847,,,
10/12/2003,75.26999664,,,
11/12/2003,75.44999695,,,
12/12/2003,75.40000153,,,
15/12/2003,75.47000122,,,
16/12/2003,75.55000305,,,
17/12/2003,75.76000214,,,
18/12/2003,75.5,,,
19/12/2003,75.40000153,,,
22/12/2003,75.30000305,,,
23/12/2003,75.44999695,,,
24/12/2003,75.25,,,
25/12/2003,75.25,,,
29/12/2003,75.75,,,
30/12/2003,75.75,,,
31/12/2003,75.75,,,9.81569063
01/01/2004,75.75,8.373682235,,
02/01/2004,75.69999695,,,
05/01/2004,75.83000183,,,
06/01/2004,75.72000122,,,
07/01/2004,75.72000122,,,
08/01/2004,75.65000153,,,
09/01/2004,75.68000031,,,
12/01/2004,75.68000031,,,
13/01/2004,75.62999725,,,
14/01/2004,75.87000275,,,
15/01/2004,75.87000275,,,
16/01/2004,75.80000305,,,
19/01/2004,75.90000153,,,
20/01/2004,76,,,
21/01/2004,76.25,,,
22/01/2004,76.40000153,,,
23/01/2004,76.08000183,,,
26/01/2004,76.08000183,,,
27/01/2004,76.08000183,,,
28/01/2004,76.09999847,,,
29/01/2004,76.05000305,,,
30/01/2004,76.15000153,,,
02/02/2004,76.15000153,,,
03/02/2004,76.10399628,,,
04/02/2004,76,,,
05/02/2004,76,,,
06/02/2004,76,,,
09/02/2004,75.97000122,,,
10/02/2004,75.90000153,,,
11/02/2004,76.05000305,,,
12/02/2004,76.05000305,,,
13/02/2004,76.05000305,,,
16/02/2004,76,,,
17/02/2004,75.84999847,,,
18/02/2004,75.84999847,,,
19/02/2004,76,,,
20/02/2004,75.9940033,,,
23/02/2004,76,,,
24/02/2004,76.05999756,,,
25/02/2004,76.05999756,,,
26/02/2004,76.02999878,,,
27/02/2004,76.09999847,,,
01/03/2004,76.05000305,11.75667702,,
02/03/2004,76.05000305,,,
03/03/2004,76.34999847,,,
04/03/2004,76.25,,,
05/03/2004,76.45300293,,,
08/03/2004,76.44999695,,,
09/03/2004,76.59999847,,,
10/03/2004,76.55000305,,,
11/03/2004,76.65000153,,,
12/03/2004,76.63999939,,,
15/03/2004,76.94999695,,,
16/03/2004,77.15000153,,,
17/03/2004,77.25,,,
18/03/2004,77.25,,,
19/03/2004,77.19999695,,,
22/03/2004,77.59999847,,,
23/03/2004,77.69999695,,,
24/03/2004,77.34999847,,,
25/03/2004,77.58999634,,,
26/03/2004,77.58999634,,,
29/03/2004,77.58999634,,,
30/03/2004,77.58999634,,,
31/03/2004,77.40000153,,,11.62403554
01/04/2004,77.34999847,10.20106259,,
02/04/2004,77.34999847,,,
05/04/2004,77.34999847,,,
06/04/2004,77.34999847,,,
07/04/2004,77.34999847,,,
08/04/2004,77.34999847,,,
09/04/2004,77.34999847,,,
13/04/2004,77.15000153,,,
14/04/2004,77.15000153,,,
15/04/2004,77.25,,,
16/04/2004,77.40000153,,,
19/04/2004,77.59999847,,,
20/04/2004,78,,,
21/04/2004,77.83000183,,,
22/04/2004,77.83000183,,,
23/04/2004,77.83000183,,,
26/04/2004,77.84999847,,,
27/04/2004,78,,,
28/04/2004,78.05000305,,,
29/04/2004,77.84999847,,,
30/04/2004,77.98000336,,,11.62403554
03/05/2004,77.98000336,,,
04/05/2004,77.90000153,,,
05/05/2004,77.90000153,,,
06/05/2004,78.09999847,,,
07/05/2004,78.26200104,,,
10/05/2004,78.75,,,
11/05/2004,78.75,,,
12/05/2004,78.75,,,
13/05/2004,78.68000031,,,
14/05/2004,78.76999664,,,
17/05/2004,79.30000305,,,
18/05/2004,79.27999878,,,
19/05/2004,79.65000153,,,
20/05/2004,79.65000153,,,
21/05/2004,79.30000305,,,
24/05/2004,79.30000305,,,
25/05/2004,79.55000305,,,
26/05/2004,79.55000305,,,
27/05/2004,79.40000153,,,
28/05/2004,79,,,
31/05/2004,79,,,11.62403554
01/06/2004,78.84999847,11.1586188,,
02/06/2004,78.84999847,,,
03/06/2004,78.48000336,,,
04/06/2004,78.47000122,,,
07/06/2004,78.65299988,,,
08/06/2004,79,,,
09/06/2004,79.25,,,
10/06/2004,78.84999847,,,
11/06/2004,78.68499756,,,
14/06/2004,78.84999847,,,
15/06/2004,79.02999878,,,
16/06/2004,79.02999878,,,
17/06/2004,79.02999878,,,
18/06/2004,79.02999878,,,
21/06/2004,79.02999878,,,
22/06/2004,79.02999878,,,
23/06/2004,78.97000122,,,
24/06/2004,78.90000153,,,
25/06/2004,78.90000153,,,
28/06/2004,78.90000153,,,
29/06/2004,78.90000153,,,
30/06/2004,79.05000305,,,11.62403554
01/07/2004,78.84999847,8.78319983,,
02/07/2004,79.04599762,,,
05/07/2004,79.30000305,,,
06/07/2004,79.34999847,,,
07/07/2004,79.44999695,,,
08/07/2004,79.44999695,,,
09/07/2004,79.34999847,,,
12/07/2004,79.30000305,,,
13/07/2004,79.30000305,,,
14/07/2004,79.5,,,
15/07/2004,79.65000153,,,
16/07/2004,79.66699982,,,
19/07/2004,79.62999725,,,
20/07/2004,79.65000153,,,
21/07/2004,79.90000153,,,
22/07/2004,79.84999847,,,
23/07/2004,80.05000305,,,
26/07/2004,80.05000305,,,
27/07/2004,80.05000305,,,
28/07/2004,80.05000305,,,
29/07/2004,80.05000305,,,
30/07/2004,80.05000305,,,
02/08/2004,80,,,
03/08/2004,79.90000153,,,
04/08/2004,79.90000153,,,
05/08/2004,79.90000153,,,
06/08/2004,79.90000153,,,
09/08/2004,80,,,
10/08/2004,80.02999878,,,
11/08/2004,80.02999878,,,
12/08/2004,80.19999695,,,
13/08/2004,80.47899628,,,
16/08/2004,80.58000183,,,
17/08/2004,80.59999847,,,
18/08/2004,80.5,,,
19/08/2004,80.55000305,,,
20/08/2004,80.77999878,,,
23/08/2004,80.90000153,,,
24/08/2004,81.05000305,,,
25/08/2004,82.19999695,,,
26/08/2004,80.24299622,,,
27/08/2004,80.08100128,,,
30/08/2004,79.73000336,,,
31/08/2004,79.73999786,,,11.62403554
01/09/2004,79.19999695,4.707940016,,
02/09/2004,79.26999664,,,
03/09/2004,79.75,,,
06/09/2004,79.80000305,,,
07/09/2004,79.84999847,,,
08/09/2004,80.80000305,,,
09/09/2004,80.40000153,,,
10/09/2004,80.40000153,,,
13/09/2004,80.40000153,,,
14/09/2004,80.90000153,,,
15/09/2004,81.15000153,,,
16/09/2004,80.34999847,,,
17/09/2004,79.40000153,,,
20/09/2004,80.65000153,,,
21/09/2004,80.80000305,,,
22/09/2004,80.90000153,,,
23/09/2004,80.80000305,,,
24/09/2004,80.80000305,,,
27/09/2004,80.80000305,,,
28/09/2004,81.09999847,,,
29/09/2004,80.90000153,,,
30/09/2004,80.55000305,,,11.62403554
01/10/2004,80.72000122,5.567862899,,
04/10/2004,80.44999695,,,
05/10/2004,80.44999695,,,
06/10/2004,80.65000153,,,
07/10/2004,80.75,,,
08/10/2004,80.72299957,,,
11/10/2004,80.69999695,,,
12/10/2004,80.70800018,,,
13/10/2004,80.94999695,,,
14/10/2004,80.94999695,,,
15/10/2004,80.94999695,,,
18/10/2004,80.84999847,,,
19/10/2004,80.90000153,,,
20/10/2004,80.90000153,,,
21/10/2004,80.94999695,,,
22/10/2004,81,,,
25/10/2004,81,,,
26/10/2004,81,,,
27/10/2004,81,,,
29/10/2004,80.84999847,,,
01/11/2004,80.84999847,4.361818311,,
02/11/2004,80.84999847,,,
03/11/2004,80.77999878,,,
04/11/2004,80.65000153,,,
05/11/2004,80.65299988,,,
08/11/2004,80.69999695,,,
09/11/2004,80.77999878,,,
10/11/2004,80.65000153,,,
11/11/2004,80.75,,,
12/11/2004,80.75,,,
15/11/2004,80.80000305,,,
16/11/2004,80.80000305,,,
17/11/2004,80.80000305,,,
18/11/2004,80.81900024,,,
19/11/2004,80.94999695,,,
22/11/2004,80.94999695,,,
23/11/2004,80.81900024,,,
24/11/2004,80.84999847,,,
25/11/2004,80.84300232,,,
26/11/2004,80.84999847,,,
29/11/2004,80.84999847,,,
30/11/2004,80.84999847,,,11.62403554
01/12/2004,80.80000305,6.602642646,,
02/12/2004,80.81700134,,,
03/12/2004,80.80000305,,,
06/12/2004,80.84999847,,,
07/12/2004,80.84999847,,,
08/12/2004,80.80000305,,,
09/12/2004,80.80000305,,,
10/12/2004,80.80000305,,,
13/12/2004,80.72000122,,,
14/12/2004,80.25,,,
15/12/2004,80.25,,,
16/12/2004,79.19999695,,,
17/12/2004,79.22000122,,,
20/12/2004,79.09999847,,,
21/12/2004,78.65000153,,,
22/12/2004,78.80000305,,,
23/12/2004,78.33000183,,,
24/12/2004,78,,,
27/12/2004,78,,,
28/12/2004,76.59999847,,,
29/12/2004,76.69999695,,,
30/12/2004,76.5,,,
31/12/2004,75.11199951,,,11.62403554
03/01/2005,78.05000305,,,
04/01/2005,78.05000305,,,
05/01/2005,78.34999847,,,
06/01/2005,78.29499817,,,
07/01/2005,78.12000275,,,
10/01/2005,77.66400146,,,
11/01/2005,77.76399994,,,
12/01/2005,77.72599792,,,
13/01/2005,77.41799927,,,
14/01/2005,77.35900116,,,
17/01/2005,77.65000153,,,
18/01/2005,77.65000153,,,
19/01/2005,77.65000153,,,
20/01/2005,77.27899933,,,
21/01/2005,77.07099915,,,
24/01/2005,77.05000305,,,
25/01/2005,76.69999695,,,
26/01/2005,76.84999847,,,
27/01/2005,76.84999847,,,
28/01/2005,76.45999908,,,
31/01/2005,76.84999847,,,10.31277836
01/02/2005,76.84999847,6.170792254,,
02/02/2005,76.7559967,,,
03/02/2005,76.76999664,,,
04/02/2005,76.71700287,,,
07/02/2005,76.75099945,,,
08/02/2005,77.47499847,,,
09/02/2005,77.55000305,,,
10/02/2005,77.65000153,,,
11/02/2005,76.70600128,,,
14/02/2005,77.65000153,,,
15/02/2005,76.75,,,
16/02/2005,76.75,,,
17/02/2005,76,,,
18/02/2005,76.03199768,,,
21/02/2005,76.20400238,,,
22/02/2005,76.25,,,
23/02/2005,76.40000153,,,
24/02/2005,75.59999847,,,
25/02/2005,75.36699677,,,
28/02/2005,75.44999695,,,10.31277836
01/03/2005,76.05000305,10.62990007,,
02/03/2005,76.05000305,,,
03/03/2005,76.05000305,,,
04/03/2005,71.76300049,,,
07/03/2005,75.36799622,,,
08/03/2005,74.40000153,,,
09/03/2005,74.40000153,,,
10/03/2005,74.34999847,,,
11/03/2005,74.32900238,,,
14/03/2005,74.34999847,,,
15/03/2005,74.34999847,,,
16/03/2005,74.3769989,,,
17/03/2005,74.34999847,,,
18/03/2005,73.40000153,,,
21/03/2005,73,,,
22/03/2005,73,,,
23/03/2005,73.59999847,,,
24/03/2005,73,,,
25/03/2005,73.19999695,,,
28/03/2005,73.19999695,,,
29/03/2005,74.5,,,
30/03/2005,74.5,,,
31/03/2005,74.5,,,10.31277836
01/04/2005,74.80000305,6.854026614,,
04/04/2005,75.40000153,,,
05/04/2005,76.19999695,,,
06/04/2005,76.05000305,,,
07/04/2005,75.55000305,,,
08/04/2005,76,,,
11/04/2005,75.94999695,,,
12/04/2005,75.55000305,,,
13/04/2005,75.80000305,,,
14/04/2005,75.55000305,,,
15/04/2005,75.65000153,,,
18/04/2005,75.90000153,,,
19/04/2005,75.65000153,,,
20/04/2005,75.80200195,,,
21/04/2005,76.59999847,,,
22/04/2005,76.44999695,,,
25/04/2005,76.59999847,,,
26/04/2005,76.34999847,,,
27/04/2005,76.15000153,,,
28/04/2005,76.31999969,,,
29/04/2005,76.30000305,,,
02/05/2005,76.31999969,,,
03/05/2005,76.13999939,,,
04/05/2005,76.19999695,,,
05/05/2005,76.13999939,,,
06/05/2005,76.19999695,,,
09/05/2005,75.55000305,,,
10/05/2005,75.29000092,,,
11/05/2005,75.80000305,,,
12/05/2005,76.15000153,,,
13/05/2005,76.25,,,
16/05/2005,76.15000153,,,
17/05/2005,76.05000305,,,
18/05/2005,76.19999695,,,
19/05/2005,76.05000305,,,
20/05/2005,76.25,,,
23/05/2005,76.05000305,,,
24/05/2005,76.05000305,,,
25/05/2005,76.05000305,,,
26/05/2005,76.06800079,,,
27/05/2005,76.59999847,,,
30/05/2005,76.59999847,,,
31/05/2005,76.59999847,,,10.31277836
01/06/2005,76.61399841,8.341568665,,
02/06/2005,76.69999695,,,
03/06/2005,76.69999695,,,
06/06/2005,76.44999695,,,
07/06/2005,76.59999847,,,
08/06/2005,76.5,,,
09/06/2005,76.25,,,
10/06/2005,76.59999847,,,
13/06/2005,76.25,,,
14/06/2005,76.27700043,,,
15/06/2005,76.59999847,,,
16/06/2005,76.80000305,,,
17/06/2005,76.69999695,,,
20/06/2005,76.25,,,
21/06/2005,76.44999695,,,
22/06/2005,76.25,,,
23/06/2005,75.94999695,,,
24/06/2005,76.34999847,,,
27/06/2005,76,,,
28/06/2005,75.40000153,,,
29/06/2005,76.05000305,,,
30/06/2005,75.90000153,,,10.31277836
01/07/2005,76.25,5.1273938,,
04/07/2005,75.90000153,,,
05/07/2005,76.30000305,,,
06/07/2005,76.15000153,,,
07/07/2005,76.15000153,,,
08/07/2005,76.09999847,,,
11/07/2005,76.15000153,,,
12/07/2005,76.15000153,,,
13/07/2005,76.19999695,,,
14/07/2005,75.80000305,,,
15/07/2005,76.25,,,
18/07/2005,76.19999695,,,
19/07/2005,75.94999695,,,
20/07/2005,75.84999847,,,
21/07/2005,75.90000153,,,
22/07/2005,76.05000305,,,
25/07/2005,76.05000305,,,
26/07/2005,75.69999695,,,
27/07/2005,75.40000153,,,
28/07/2005,75.66000366,,,
29/07/2005,75.94999695,,,
01/08/2005,75.65000153,10.41757585,,
02/08/2005,75.69999695,,,
03/08/2005,75.65000153,,,
04/08/2005,75.65000153,,,
05/08/2005,75.65000153,,,
08/08/2005,75.65000153,,,
09/08/2005,75.44999695,,,
10/08/2005,75.15000153,,,
11/08/2005,75.65000153,,,
12/08/2005,75.84999847,,,
15/08/2005,75.55000305,,,
16/08/2005,75.5,,,
17/08/2005,75.44999695,,,
18/08/2005,75.44999695,,,
19/08/2005,75.59999847,,,
22/08/2005,75.30000305,,,
23/08/2005,75.30000305,,,
24/08/2005,75.59999847,,,
25/08/2005,75.26000214,,,
26/08/2005,75.59999847,,,
29/08/2005,75.55000305,,,
30/08/2005,72.15299988,,,
31/08/2005,75.30000305,,,10.31277836
01/09/2005,75.30000305,4.596405149,,
02/09/2005,74.80000305,,,
05/09/2005,74.84999847,,,
06/09/2005,74.34999847,,,
07/09/2005,74.34999847,,,
08/09/2005,74.30000305,,,
09/09/2005,74.34999847,,,
12/09/2005,74.30000305,,,
13/09/2005,74.30000305,,,
14/09/2005,74.19999695,,,
15/09/2005,73.59999847,,,
16/09/2005,73.44999695,,,
19/09/2005,73,,,
20/09/2005,73.40000153,,,
22/09/2005,72.80000305,,,
23/09/2005,72.69999695,,,
26/09/2005,73.15000153,,,
27/09/2005,72.84999847,,,
28/09/2005,72.84999847,,,
29/09/2005,73.65000153,,,
30/09/2005,73.80000305,,,10.31277836
03/10/2005,73.34999847,,,
04/10/2005,73.34999847,,,
05/10/2005,73.05000305,,,
06/10/2005,73.34999847,,,
07/10/2005,73.15000153,,,
10/10/2005,72.84999847,,,
11/10/2005,73.40000153,,,
12/10/2005,73.19999695,,,
13/10/2005,73.69999695,,,
14/10/2005,73.84999847,,,
17/10/2005,73.65000153,,,
18/10/2005,73.65000153,,,
19/10/2005,73.44999695,,,
20/10/2005,73.40000153,,,
21/10/2005,73.66000366,,,
24/10/2005,73.19999695,,,
25/10/2005,73.09999847,,,
26/10/2005,73.15000153,,,
27/10/2005,73.25,,,
28/10/2005,73.5,,,
31/10/2005,73.37400055,,,10.31277836
01/11/2005,73.55000305,10.17795815,,
02/11/2005,73.40000153,,,
03/11/2005,73.44999695,,,
04/11/2005,73.09999847,,,
07/11/2005,73.5,,,
08/11/2005,74.05000305,,,
09/11/2005,74.59999847,,,
10/11/2005,74.94999695,,,
11/11/2005,75.30000305,,,
14/11/2005,75.5,,,
15/11/2005,74.55000305,,,
16/11/2005,74.34999847,,,
17/11/2005,74.69999695,,,
18/11/2005,74.59999847,,,
21/11/2005,74.15000153,,,
22/11/2005,74.25,,,
23/11/2005,74.34999847,,,
24/11/2005,74.69999695,,,
25/11/2005,74.94999695,,,
28/11/2005,74.44999695,,,
29/11/2005,74.43000031,,,
30/11/2005,73.75,,,10.31277836
01/12/2005,73.40000153,5.589725452,,
02/12/2005,73.65000153,,,
05/12/2005,73.30000305,,,
06/12/2005,73.05000305,,,
07/12/2005,73.19999695,,,
08/12/2005,73.5,,,
09/12/2005,73.68000031,,,
12/12/2005,72.59999847,,,
13/12/2005,73.27999878,,,
14/12/2005,72.90000153,,,
15/12/2005,72.95999908,,,
16/12/2005,72.53199768,,,
19/12/2005,72.55000305,,,
20/12/2005,72.09999847,,,
21/12/2005,72.34999847,,,
22/12/2005,72.66999817,,,
23/12/2005,72.34999847,,,
26/12/2005,72.30000305,,,
27/12/2005,72.19999695,,,
28/12/2005,71.94999695,,,
29/12/2005,72,,,
30/12/2005,72.34999847,,,
02/01/2006,72,,,
03/01/2006,72,,,
04/01/2006,72.75,,,
05/01/2006,72.90000153,,,
06/01/2006,72.80000305,,,
09/01/2006,72.55000305,,,
10/01/2006,72.12000275,,,
11/01/2006,71.75,,,
12/01/2006,71.75,,,
13/01/2006,72.09999847,,,
16/01/2006,71.75,,,
17/01/2006,71.55000305,,,
18/01/2006,71.65000153,,,
19/01/2006,71.84999847,,,
20/01/2006,72,,,
23/01/2006,71.90000153,,,
24/01/2006,71.34999847,,,
25/01/2006,71.14499664,,,
26/01/2006,71.69999695,,,
27/01/2006,71.75,,,
30/01/2006,71.90000153,,,
31/01/2006,71.44999695,,,14.45373421
01/02/2006,71.31999969,10.52369143,,
02/02/2006,71,,,
03/02/2006,71,,,
06/02/2006,70.84999847,,,
07/02/2006,70.94999695,,,
08/02/2006,71.5,,,
09/02/2006,71.40000153,,,
10/02/2006,71.19999695,,,
13/02/2006,71.05000305,,,
14/02/2006,71.55000305,,,
15/02/2006,71.34999847,,,
16/02/2006,71.36100006,,,
17/02/2006,71.25,,,
20/02/2006,71.40000153,,,
21/02/2006,71.5,,,
22/02/2006,71.90000153,,,
23/02/2006,72.59999847,,,
24/02/2006,73,,,
27/02/2006,72.90000153,,,
28/02/2006,72.30000305,,,14.45373421
01/03/2006,71.97000122,9.654858751,,
02/03/2006,72.25,,,
03/03/2006,72.05000305,,,
06/03/2006,71.5,,,
07/03/2006,71.77999878,,,
08/03/2006,71.80000305,,,
09/03/2006,72.25,,,
10/03/2006,72.40000153,,,
13/03/2006,72.27999878,,,
14/03/2006,71.94999695,,,
15/03/2006,71.95999908,,,
16/03/2006,72.12000275,,,
17/03/2006,72.05000305,,,
20/03/2006,72.30000305,,,
21/03/2006,72.30000305,,,
22/03/2006,71.87999725,,,
23/03/2006,71.84999847,,,
24/03/2006,71.99700165,,,
27/03/2006,71.94999695,,,
28/03/2006,72,,,
29/03/2006,71.73699951,,,
30/03/2006,71.40000153,,,
31/03/2006,71.1780014,,,14.45373421
03/04/2006,71.28399658,,,
04/04/2006,71.27799988,,,
05/04/2006,70.69999695,,,
06/04/2006,70.69999695,,,
07/04/2006,70.64600372,,,
10/04/2006,70.69999695,,,
11/04/2006,71,,,
12/04/2006,71,,,
13/04/2006,70.69999695,,,
14/04/2006,70.69999695,,,
17/04/2006,70.83000183,,,
18/04/2006,70.62999725,,,
19/04/2006,70.62999725,,,
20/04/2006,70.80000305,,,
21/04/2006,70.97100067,,,
24/04/2006,71,,,
25/04/2006,70.94999695,,,
26/04/2006,71,,,
27/04/2006,70.84999847,,,
28/04/2006,70.71299744,,,
01/05/2006,70.75,10.17016277,,
02/05/2006,70.73000336,,,
03/05/2006,70.76999664,,,
04/05/2006,67.0510025,,,
05/05/2006,70.58699799,,,
08/05/2006,70.59999847,,,
09/05/2006,70.55899811,,,
10/05/2006,70.94999695,,,
11/05/2006,67.45999908,,,
12/05/2006,68.23000336,,,
15/05/2006,68.33799744,,,
16/05/2006,68.57800293,,,
17/05/2006,69.8030014,,,
18/05/2006,68.68699646,,,
19/05/2006,69.18900299,,,
22/05/2006,68.81400299,,,
23/05/2006,69.65499878,,,
24/05/2006,69.59100342,,,
25/05/2006,69.26799774,,,
26/05/2006,69.55400085,,,
29/05/2006,69.26499939,,,
30/05/2006,69.01000214,,,
31/05/2006,69.18800354,,,14.45373421
01/06/2006,68.68399811,4.592357214,,
02/06/2006,68.28199768,,,
05/06/2006,68.375,,,
06/06/2006,69.35199738,,,
07/06/2006,69.37400055,,,
08/06/2006,69.95899963,,,
09/06/2006,69.58499908,,,
12/06/2006,69.90699768,,,
13/06/2006,71.03800201,,,
14/06/2006,70.39099884,,,
15/06/2006,70.16799927,,,
16/06/2006,70.41500092,,,
19/06/2006,70.35900116,,,
20/06/2006,70.16300201,,,
21/06/2006,70.15100098,,,
22/06/2006,70.70600128,,,
23/06/2006,71.25700378,,,
26/06/2006,71.1969986,,,
27/06/2006,70.97799683,,,
28/06/2006,70.93099976,,,
29/06/2006,69.66600037,,,
30/06/2006,69.94200134,,,14.45373421
03/07/2006,70.43900299,,,
04/07/2006,69.71199799,,,
05/07/2006,69.91699982,,,
06/07/2006,69.83100128,,,
07/07/2006,70.15699768,,,
10/07/2006,73.73999786,,,
11/07/2006,73.25,,,
12/07/2006,72.73100281,,,
13/07/2006,72.7990036,,,
14/07/2006,72.83000183,,,
17/07/2006,73.25,,,
18/07/2006,73.25,,,
19/07/2006,73.25,,,
20/07/2006,73.25,,,
21/07/2006,73.44799805,,,
24/07/2006,73.61799622,,,
25/07/2006,73.69999695,,,
26/07/2006,73.69999695,,,
27/07/2006,73.19799805,,,
28/07/2006,73.09999847,,,
31/07/2006,73.25,,,14.45373421
01/08/2006,73.25,4.926952476,,
02/08/2006,72.4960022,,,
03/08/2006,72.55000305,,,
04/08/2006,71.21399689,,,
07/08/2006,72.27400208,,,
08/08/2006,72.59999847,,,
09/08/2006,72.60600281,,,
10/08/2006,72.59999847,,,
11/08/2006,72.5019989,,,
14/08/2006,72.5,,,
15/08/2006,72.44999695,,,
16/08/2006,72.40000153,,,
17/08/2006,72.40000153,,,
18/08/2006,72.3010025,,,
21/08/2006,72.41500092,,,
22/08/2006,72.40699768,,,
23/08/2006,72.30400085,,,
24/08/2006,72.34700012,,,
25/08/2006,72.41899872,,,
28/08/2006,72.3769989,,,
29/08/2006,72.33000183,,,
30/08/2006,72.1230011,,,
31/08/2006,72.16999817,,,14.45373421
01/09/2006,72.34999847,10.90482741,,
04/09/2006,72.38999939,,,
05/09/2006,72.31300354,,,
06/09/2006,72.32700348,,,
07/09/2006,72.30500031,,,
08/09/2006,72.42700195,,,
11/09/2006,69.68000031,,,
12/09/2006,72.33000183,,,
13/09/2006,72.65000153,,,
14/09/2006,72.89800262,,,
15/09/2006,72.65000153,,,
18/09/2006,72.59500122,,,
19/09/2006,72.30699921,,,
20/09/2006,72.36100006,,,
21/09/2006,72.40599823,,,
22/09/2006,72.59999847,,,
25/09/2006,72.22000122,,,
26/09/2006,69.49500275,,,
27/09/2006,72.18599701,,,
28/09/2006,72.20700073,,,
29/09/2006,72.33999634,,,
02/10/2006,72.14900208,,,
03/10/2006,72.27999878,,,
04/10/2006,72.15699768,,,
05/10/2006,72.03900146,,,
06/10/2006,71.8690033,,,
09/10/2006,71.93199921,,,
10/10/2006,71.9509964,,,
11/10/2006,71.90599823,,,
12/10/2006,72.19999695,,,
13/10/2006,71.8789978,,,
16/10/2006,71.70200348,,,
17/10/2006,71.49900055,,,
18/10/2006,71.51999664,,,
19/10/2006,71.51999664,,,
20/10/2006,71.51999664,,,
23/10/2006,71.62999725,,,
24/10/2006,71.60399628,,,
25/10/2006,71.5510025,,,
26/10/2006,71.53500366,,,
27/10/2006,71.5,,,
30/10/2006,71.75,,,
31/10/2006,71.39600372,,,14.45373421
01/11/2006,71.40000153,6.647184199,,
02/11/2006,71.40699768,,,
03/11/2006,70.60800171,,,
06/11/2006,71.45700073,,,
07/11/2006,71.29599762,,,
08/11/2006,71,,,
09/11/2006,70.5490036,,,
10/11/2006,67.74700165,,,
13/11/2006,70.38899994,,,
14/11/2006,70.55699921,,,
15/11/2006,70.59600067,,,
16/11/2006,70.59600067,,,
17/11/2006,70.51200104,,,
20/11/2006,67.8769989,,,
21/11/2006,70.59999847,,,
22/11/2006,70.56999969,,,
23/11/2006,70.52899933,,,
24/11/2006,70.5510025,,,
27/11/2006,69.72100067,,,
28/11/2006,69.75,,,
29/11/2006,69.34999847,,,
30/11/2006,69.5490036,,,14.45373421
01/12/2006,69.59999847,4.508466802,,
04/12/2006,69.3259964,,,
05/12/2006,69.22399902,,,
06/12/2006,69.30999756,,,
07/12/2006,69.28700256,,,
08/12/2006,69.17099762,,,
11/12/2006,69.09799957,,,
12/12/2006,69.06300354,,,
13/12/2006,69.08000183,,,
14/12/2006,69.08000183,,,
15/12/2006,69.21900177,,,
18/12/2006,69.2460022,,,
19/12/2006,69.19599915,,,
20/12/2006,69.22000122,,,
21/12/2006,68.97100067,,,
22/12/2006,68.80500031,,,
25/12/2006,66.43299866,,,
26/12/2006,66.53900146,,,
27/12/2006,68.84999847,,,
28/12/2006,66.39499664,,,
29/12/2006,68.93000031,,,
01/01/2007,66.27200317,6.487858574,,
02/01/2007,68.93000031,,,
03/01/2007,68.87200165,,,
04/01/2007,68.8219986,,,
05/01/2007,66.74900055,,,
08/01/2007,69.14099884,,,
09/01/2007,66.44799805,,,
10/01/2007,69.05000305,,,
11/01/2007,69.05000305,,,
12/01/2007,69.05000305,,,
15/01/2007,69.23300171,,,
16/01/2007,69.05000305,,,
17/01/2007,66.85900116,,,
18/01/2007,66.67900085,,,
19/01/2007,66.71399689,,,
22/01/2007,66.79499817,,,
23/01/2007,69.44999695,,,
24/01/2007,69.44999695,,,
25/01/2007,67.58899689,,,
26/01/2007,70.11599731,,,
29/01/2007,70,,,
30/01/2007,70.09999847,,,
31/01/2007,67.40399933,,,9.75888023
01/02/2007,66.97899628,6.601466576,,
02/02/2007,69.70899963,,,
05/02/2007,69.80000305,,,
06/02/2007,69.51799774,,,
07/02/2007,69.31800079,,,
08/02/2007,69.30000305,,,
09/02/2007,69.06600189,,,
12/02/2007,68.69999695,,,
13/02/2007,65.90200043,,,
14/02/2007,68.46399689,,,
15/02/2007,68.58999634,,,
16/02/2007,65.92199707,,,
19/02/2007,68.56999969,,,
20/02/2007,66.1309967,,,
21/02/2007,66.08300018,,,
22/02/2007,66.16500092,,,
23/02/2007,66.31400299,,,
26/02/2007,66.89800262,,,
27/02/2007,69.22299957,,,
28/02/2007,69.07499695,,,9.75888023
01/03/2007,66.20999908,9.836849427,,
02/03/2007,66.25299835,,,
05/03/2007,69.20999908,,,
06/03/2007,66.19999695,,,
07/03/2007,69.02400208,,,
08/03/2007,69.15000153,,,
09/03/2007,69.07499695,,,
12/03/2007,69.00700378,,,
13/03/2007,69.00900269,,,
14/03/2007,69.08899689,,,
15/03/2007,69.02899933,,,
16/03/2007,69.33000183,,,
19/03/2007,69.23000336,,,
20/03/2007,68.88500214,,,
21/03/2007,68.86100006,,,
22/03/2007,68.6230011,,,
23/03/2007,66.20500183,,,
26/03/2007,68.39299774,,,
27/03/2007,68.43000031,,,
28/03/2007,68.27300262,,,
29/03/2007,68.31600189,,,
30/03/2007,68.26499939,,,
02/04/2007,68.25,,,
03/04/2007,68.12599945,,,
04/04/2007,68.25,,,
05/04/2007,65.83000183,,,
06/04/2007,68.84999847,,,
09/04/2007,68.90000153,,,
10/04/2007,68.27700043,,,
11/04/2007,65.54299927,,,
