Date,fx_kes_usd
,USDKES=X
2015-06-05,95.0780029296875
2015-06-08,95.95700073242188
2015-06-09,95.97799682617188
2015-06-10,95.35900115966797
2015-06-11,95.41699981689453
2015-06-12,95.49800109863281
2015-06-15,95.46900177001953
2015-06-16,95.61599731445312
2015-06-17,96.12100219726562
2015-06-18,96.28800201416016
2015-06-19,98.44999694824219
2015-06-22,96.85399627685547
2015-06-23,96.96499633789062
2015-06-24,96.76100158691406
2015-06-25,96.83999633789062
2015-06-26,96.71399688720703
2015-06-29,96.75900268554688
2015-06-30,97.59400177001953
2015-07-01,97.53099822998047
2015-07-02,97.73200225830078
2015-07-03,97.77799987792969
2015-07-06,98.39299774169922
2015-07-07,98.38400268554688
2015-07-08,98.58999633789062
2015-07-09,98.99400329589844
2015-07-10,100.19000244140625
2015-07-13,100.33999633789062
2015-07-14,99.83200073242188
2015-07-15,100.2300033569336
2015-07-16,100.69000244140625
2015-07-17,102.4000015258789
2015-07-20,100.76000213623047
2015-07-21,100.2300033569336
2015-07-22,98.96099853515625
2015-07-23,99.03399658203125
2015-07-24,99.4530029296875
2015-07-27,100.0999984741211
2015-07-28,100.48999786376953
2015-07-29,99.9469985961914
2015-07-30,100.2699966430664
2015-07-31,100.56999969482422
2015-08-03,99.62999725341797
2015-08-04,99.05400085449219
2015-08-05,99.35299682617188
2015-08-06,99.3270034790039
2015-08-07,99.37100219726562
2015-08-10,99.34200286865234
2015-08-11,99.14399719238281
2015-08-12,99.4489974975586
2015-08-13,100.0
2015-08-14,100.47000122070312
2015-08-17,100.88999938964844
2015-08-18,101.29000091552734
2015-08-19,101.55000305175781
2015-08-20,101.66999816894531
2015-08-21,101.69999694824219
2015-08-24,101.97000122070312
2015-08-25,102.04000091552734
2015-08-26,101.83000183105469
2015-08-27,101.9800033569336
2015-08-28,102.13999938964844
2015-08-31,102.05999755859375
2015-09-01,102.2699966430664
2015-09-02,102.80999755859375
2015-09-03,103.02999877929688
2015-09-04,103.80999755859375
2015-09-07,104.3499984741211
2015-09-08,103.66999816894531
2015-09-09,103.7300033569336
2015-09-10,103.87999725341797
2015-09-11,103.69999694824219
